comment_id,parent_post_id,tech_tag,label,compound
o3ihwu6,1qvlajy,BIM,Positive,0.4939
o3ii2f9,1qvlajy,BIM,Positive,0.6597
o3imria,1qvlajy,BIM,Negative,-0.5667
o3insid,1qvlajy,BIM,Positive,0.9404
o3iuzx5,1qvlajy,BIM,Neutral,0.0
o3iz7te,1qvlajy,BIM,Neutral,0.0
o3j9ayy,1qvlajy,BIM,Positive,0.4019
o3modab,1qvlajy,BIM,Neutral,0.0
o3o9wh6,1qvlajy,BIM,Positive,0.4194
o3il842,1qvlajy,BIM,Positive,0.8625
o3iz7rl,1qvlajy,BIM,Neutral,0.0
o3idtl8,1qvlajy,BIM,Neutral,0.0
o3icl33,1qvlajy,BIM,Positive,0.3612
o3iiag7,1qvlajy,BIM,Positive,0.3818
o3j0hqe,1qvlajy,BIM,Neutral,0.0
mumc4ke,1kx413m,BIM,Neutral,0.0
mund1ih,1kx413m,BIM,Positive,0.9437
mumbx2d,1kx413m,BIM,Positive,0.6743
mumla1j,1kx413m,BIM,Neutral,0.0
mumk0d1,1kx413m,BIM,Positive,0.9442
mun0f3i,1kx413m,BIM,Positive,0.6597
muo0pzn,1kx413m,BIM,Positive,0.2263
mup3tsk,1kx413m,BIM,Negative,-0.4939
murivm7,1kx413m,BIM,Positive,0.826
muvl93d,1kx413m,BIM,Positive,0.7783
muzdhfj,1kx413m,BIM,Negative,-0.0516
mumptaz,1kx413m,BIM,Positive,0.3182
mup6jua,1kx413m,BIM,Positive,0.8573
mupblfk,1kx413m,BIM,Neutral,0.0
murooeq,1kx413m,BIM,Positive,0.2263
murx181,1kx413m,BIM,Neutral,0.0
mutvpcc,1kx413m,BIM,Neutral,0.0
muwf5a0,1kx413m,BIM,Negative,-0.4098
mv0ds7l,1kx413m,BIM,Positive,0.7845
mv0mnl4,1kx413m,BIM,Positive,0.4588
o0c8gt1,1qgbyfa,AI,Negative,-0.6602
o0cabg7,1qgbyfa,AI,Negative,-0.296
o0cgzj0,1qgbyfa,AI,Positive,0.5791
o0csa3b,1qgbyfa,AI,Positive,0.6881
o0cu5la,1qgbyfa,AI,Negative,-0.2648
o0e68w5,1qgbyfa,AI,Neutral,0.0
o0gfw9k,1qgbyfa,AI,Positive,0.4005
o0h0tkx,1qgbyfa,AI,Negative,-0.4404
nby5z1r,1n5atyt,AI,Positive,0.7269
nbrgmvu,1n5atyt,AI,Positive,0.4767
nbrnd26,1n5atyt,AI,Positive,0.5499
nbszowb,1n5atyt,AI,Neutral,0.0
nbtyurf,1n5atyt,AI,Neutral,0.0
nc1bmgw,1n5atyt,AI,Positive,0.128
nbrmrww,1n5atyt,AI,Positive,0.4576
nbrvex6,1n5atyt,AI,Positive,0.9534
nbsecho,1n5atyt,AI,Negative,-0.3818
nbrvmlu,1n5atyt,AI,Positive,0.4404
nbsiwg6,1n5atyt,AI,Positive,0.8807
nn25pkj,1n5atyt,AI,Positive,0.7713
nbu9gr9,1n5atyt,AI,Positive,0.5133
nc1p8pw,1n5atyt,AI,Negative,-0.743
nbrpp98,1n5atyt,AI,Neutral,0.0
nbtcxx7,1n5atyt,AI,Positive,0.5267
nbrqce7,1n5atyt,AI,Negative,-0.1486
nbrrkmk,1n5atyt,AI,Positive,0.7059
nbrswsc,1n5atyt,AI,Negative,-0.5994
nbrupe4,1n5atyt,AI,Positive,0.5106
mijq1kr,1jelv6m,AI,Negative,-0.1779
mijss13,1jelv6m,AI,Neutral,0.0
mika8oz,1jelv6m,AI,Negative,-0.7096
mijs87n,1jelv6m,AI,Negative,-0.2263
mik1ipm,1jelv6m,AI,Positive,0.6486
mikmenm,1jelv6m,AI,Neutral,0.0
mil1swm,1jelv6m,AI,Neutral,0.0
milxgld,1jelv6m,AI,Negative,-0.1531
minizkv,1jelv6m,AI,Positive,0.5379
mijroen,1jelv6m,AI,Negative,-0.5845
mijt7ud,1jelv6m,AI,Positive,0.908
mikau8m,1jelv6m,AI,Negative,-0.1685
mijsy54,1jelv6m,AI,Positive,0.9445
mik34vu,1jelv6m,AI,Positive,0.4606
milpey0,1jelv6m,AI,Positive,0.8777
milppgc,1jelv6m,AI,Negative,-0.3404
mijuk29,1jelv6m,AI,Negative,-0.3612
mijtpji,1jelv6m,AI,Positive,0.5574
mikk55f,1jelv6m,AI,Positive,0.8074
mijtdcq,1jelv6m,AI,Positive,0.2975
lz7olhw,1h0zevx,AI,Positive,0.2732
lz873ag,1h0zevx,AI,Neutral,0.0
lz85y2q,1h0zevx,AI,Positive,0.972
lz7qdmw,1h0zevx,AI,Positive,0.6461
lzi9aqg,1h0zevx,AI,Positive,0.9423
lz8f2wq,1h0zevx,AI,Positive,0.6597
lz8mdca,1h0zevx,AI,Positive,0.2732
lz8bu5n,1h0zevx,AI,Positive,0.3818
lz8fb73,1h0zevx,AI,Positive,0.1147
lz96rkq,1h0zevx,AI,Positive,0.9888
lz9kpu9,1h0zevx,AI,Positive,0.7776
lzdlpfk,1h0zevx,AI,Neutral,0.0
lz7uw9r,1h0zevx,AI,Neutral,0.0
lz827kt,1h0zevx,AI,Positive,0.8875
lz88c2w,1h0zevx,AI,Positive,0.8807
lz8ji5r,1h0zevx,AI,Positive,0.296
lzabap7,1h0zevx,AI,Neutral,0.0
lzsax8c,1h0zevx,AI,Positive,0.6926
mqgtguz,1h0zevx,AI,Positive,0.7506
lzd341d,1h0zevx,AI,Positive,0.9323
nr1ysqc,1p7y5mn,AI,Positive,0.6249
nrz2z59,1p7y5mn,AI,Positive,0.7351
m6eeq4y,1hy497i,AI,Neutral,0.0
m6fae8v,1hy497i,AI,Positive,0.9246
m6fym13,1hy497i,AI,Positive,0.4404
m6eet4s,1hy497i,AI,Positive,0.9118
m6infnb,1hy497i,AI,Positive,0.6249
m6fbsh5,1hy497i,AI,Neutral,0.0
m6g2rid,1hy497i,AI,Positive,0.4019
m6yu2tz,1hy497i,AI,Positive,0.6124
m6n4ujb,1hy497i,AI,Positive,0.2869
m6eigxa,1hy497i,AI,Positive,0.3182
m6ffwfz,1hy497i,AI,Positive,0.8591
o4if1xd,1hy497i,AI,Positive,0.4404
mpob1hs,1hy497i,AI,Positive,0.7351
m6ffyzi,1hy497i,AI,Neutral,0.0
m6nh3k3,1hy497i,AI,Positive,0.3716
m6ew878,1hy497i,AI,Positive,0.3485
m6gkyc5,1hy497i,AI,Neutral,0.0
mpqukag,1hy497i,AI,Positive,0.8966
m6fgai6,1hy497i,AI,Neutral,0.0
m6ffl2p,1hy497i,AI,Positive,0.8746
mia1hbb,1jdfx5d,AI,Negative,-0.0992
mieqdlv,1jdfx5d,AI,Negative,-0.4215
mibf5m6,1jdfx5d,AI,Neutral,0.0
mihjruz,1jdfx5d,AI,Neutral,0.0
miih7yo,1jdfx5d,AI,Negative,-0.4588
mihd76q,1jdfx5d,AI,Positive,0.8122
mihdtm5,1jdfx5d,AI,Positive,0.4588
mihdnxy,1jdfx5d,AI,Positive,0.6124
mik5ili,1jdfx5d,AI,Neutral,-0.016
mihemco,1jdfx5d,AI,Positive,0.6164
miko7yy,1jdfx5d,AI,Neutral,0.0
mimlgw5,1jdfx5d,AI,Positive,0.4404
mx8juew,1l8sfl0,AI,Negative,-0.4466
lbg25d2,1dueezv,AI,Negative,-0.5501
lbfypg2,1dueezv,AI,Neutral,-0.0258
lbg4eco,1dueezv,AI,Positive,0.2732
lbfz5wp,1dueezv,AI,Neutral,0.0
lbfzqno,1dueezv,AI,Negative,-0.5927
lbgr58s,1dueezv,AI,Positive,0.3612
lbgtufx,1dueezv,AI,Neutral,0.0
lbgus79,1dueezv,AI,Positive,0.4215
lbhs089,1dueezv,AI,Neutral,0.0
lbfxhrr,1dueezv,AI,Neutral,0.0
lbgia2i,1dueezv,AI,Neutral,0.0
lbgck8e,1dueezv,AI,Positive,0.4201
lbg3x59,1dueezv,AI,Positive,0.5198
lbg272m,1dueezv,AI,Neutral,0.0
lbgq5tl,1dueezv,AI,Neutral,0.0
lbguace,1dueezv,AI,Positive,0.8268
lbgqxpg,1dueezv,AI,Positive,0.743
lbg31rq,1dueezv,AI,Neutral,0.0
lbkzn5d,1dueezv,AI,Negative,-0.1759
lbg3w0z,1dueezv,AI,Neutral,0.0
kunjcqt,1bdkubm,AI,Negative,-0.5597
kunlwor,1bdkubm,AI,Neutral,0.0
kun8iqf,1bdkubm,AI,Negative,-0.4767
kun74rk,1bdkubm,AI,Positive,0.6908
kunn40y,1bdkubm,AI,Neutral,0.0
kus4ndh,1bdkubm,AI,Positive,0.6684
ldqwfsj,1e66toy,AI,Neutral,0.0
ldriwvp,1e66toy,AI,Positive,0.8338
ldqzkc4,1e66toy,AI,Positive,0.4767
ldqzz6a,1e66toy,AI,Positive,0.7579
ldrbad2,1e66toy,AI,Positive,0.6007
ldtq4v0,1e66toy,AI,Neutral,0.0
ldv6th2,1e66toy,AI,Positive,0.6476
ldw6x50,1e66toy,AI,Positive,0.9823
ldtgyya,1e66toy,AI,Positive,0.875
ldwc4l3,1e66toy,AI,Positive,0.7193
ldsyqeo,1e66toy,AI,Positive,0.4404
ldqx39z,1e66toy,AI,Positive,0.9545
lds06jo,1e66toy,AI,Negative,-0.4767
ldrjdwu,1e66toy,AI,Positive,0.7579
ldrcb5l,1e66toy,AI,Positive,0.8316
ldrd8ch,1e66toy,AI,Negative,-0.6946
ldrcxqi,1e66toy,AI,Positive,0.743
ldrv0e2,1e66toy,AI,Negative,-0.5266
ldrdf0x,1e66toy,AI,Positive,0.9432
ldtsqvd,1e66toy,AI,Positive,0.8201
o4z7j8c,1r2jud1,AI,Positive,0.5027
o4xli3x,1r2jud1,AI,Positive,0.6369
o4yoz5h,1r2jud1,AI,Neutral,0.0
o4yry5g,1r2jud1,AI,Positive,0.8908
o4yzuse,1r2jud1,AI,Negative,-0.4871
o4ztwwp,1r2jud1,AI,Positive,0.7007
o6acyu9,1r2jud1,AI,Positive,0.775
o4ymhpk,1r2jud1,AI,Positive,0.4019
o4z9rdh,1r2jud1,AI,Positive,0.9753
o4z7087,1r2jud1,AI,Positive,0.6249
o4z6wj7,1r2jud1,AI,Positive,0.855
o4z6s2x,1r2jud1,AI,Negative,-0.7649
o5110hd,1r2jud1,AI,Positive,0.6239
o4zau1c,1r2jud1,AI,Positive,0.4215
o50t7t2,1r2jud1,AI,Negative,-0.296
o4zcahi,1r2jud1,AI,Positive,0.4215
o4zfdev,1r2jud1,AI,Positive,0.7351
o56c08u,1r2jud1,AI,Negative,-0.296
o5pccd9,1r2jud1,AI,Positive,0.2732
nhy4mb6,1nyurah,AI,Positive,0.9161
nhyz3zl,1nyurah,AI,Negative,-0.434
nhxlmf5,1nyurah,AI,Negative,-0.1761
ni49hjy,1nyurah,AI,Negative,-0.0511
nhxi653,1nyurah,AI,Positive,0.8827
nhz8jkn,1nyurah,AI,Positive,0.9921
nhxl7ic,1nyurah,AI,Positive,0.765
nhzloy3,1nyurah,AI,Positive,0.9842
ni0c4gs,1nyurah,AI,Positive,0.8316
ni53eiy,1nyurah,AI,Positive,0.664
ni7z40z,1nyurah,AI,Positive,0.9798
nhxfooj,1nyurah,AI,Positive,0.4019
ni7pngr,1nyurah,AI,Positive,0.6908
ni43ybc,1nyurah,AI,Positive,0.2732
nhzkwez,1nyurah,AI,Neutral,0.0
nliqnnw,1nyurah,AI,Negative,-0.3871
nhzkizx,1nyurah,AI,Neutral,0.0
nj0k18w,1nyurah,AI,Neutral,0.0
nhxnvp9,1nyurah,AI,Positive,0.6908
ni06hv4,1nyurah,AI,Positive,0.8074
nsau9rq,1pdun26,AI,Positive,0.7574
ns9pmfq,1pdun26,AI,Positive,0.1779
ns89s00,1pdun26,AI,Positive,0.6204
ns8znpk,1pdun26,AI,Positive,0.8176
nsqbry5,1pdun26,AI,Positive,0.8045
ns7zok8,1pdun26,AI,Neutral,-0.0129
ns7zoka,1pdun26,AI,Positive,0.8591
ns7stc6,1pdun26,AI,Neutral,0.0
nsa5n0y,1pdun26,AI,Neutral,0.0
nsio7jl,1pdun26,AI,Positive,0.9481
nswfp9v,1pdun26,AI,Neutral,0.0
nswfrdq,1pdun26,AI,Neutral,0.0
ns8aqoz,1pdun26,AI,Positive,0.7143
ns8zun2,1pdun26,AI,Positive,0.7351
nsy9x8j,1pdun26,AI,Neutral,0.0
ns878gl,1pdun26,AI,Neutral,0.0
ns87skh,1pdun26,AI,Neutral,0.0
ns7vuzq,1pdun26,AI,Neutral,0.0
nszb266,1pdun26,AI,Neutral,0.0
ns9pd8l,1pdun26,AI,Positive,0.6548
nt9n7iy,1piv0as,AI,Positive,0.7841
nt9styw,1piv0as,AI,Positive,0.8074
ntbro1u,1piv0as,AI,Positive,0.7717
nt9b4an,1piv0as,AI,Positive,0.8266
ntag6dj,1piv0as,AI,Positive,0.4877
ntakibq,1piv0as,AI,Positive,0.9354
ntamjk0,1piv0as,AI,Positive,0.8489
ntaqv1a,1piv0as,AI,Negative,-0.6002
ntb3s7o,1piv0as,AI,Positive,0.9248
ntbia52,1piv0as,AI,Negative,-0.5563
ntbnryy,1piv0as,AI,Neutral,0.0
ntc77i8,1piv0as,AI,Neutral,0.0
nvzy04k,1piv0as,AI,Positive,0.4404
nvzyd5n,1piv0as,AI,Negative,-0.1027
ntaif1z,1piv0as,AI,Positive,0.6802
ntb36d2,1piv0as,AI,Positive,0.7536
ntbaeo8,1piv0as,AI,Neutral,0.0
ntbjm2l,1piv0as,AI,Neutral,0.0
ntb57ao,1piv0as,AI,Positive,0.3612
ntg8oap,1piv0as,AI,Neutral,0.0
o3nc166,1qvzprf,AI,Positive,0.5803
o3opf8e,1qvzprf,AI,Negative,-0.09
o48texo,1qvzprf,AI,Positive,0.935
o491od8,1qvzprf,AI,Positive,0.7351
o3mnje3,1qvzprf,AI,Neutral,0.0
o3o1npx,1qvzprf,AI,Positive,0.1882
o4es493,1qvzprf,AI,Neutral,0.0
o3o1h2i,1qvzprf,AI,Positive,0.1786
o3omqdb,1qvzprf,AI,Neutral,0.0
o4gpcf4,1qvzprf,AI,Neutral,0.0
o3o3svl,1qvzprf,AI,Neutral,0.0
o3o53vu,1qvzprf,AI,Neutral,0.0
o3o5cio,1qvzprf,AI,Positive,0.7351
o4ditic,1qvzprf,AI,Neutral,0.0
o3o5kjq,1qvzprf,AI,Neutral,0.0
o3o85p1,1qvzprf,AI,Neutral,0.0
o3oe0j3,1qvzprf,AI,Positive,0.5106
nluychw,1oibnaw,AI,Positive,0.6369
nlwr32w,1oibnaw,AI,Positive,0.8504
nlu9kmu,1oibnaw,AI,Positive,0.212
nlu9oyn,1oibnaw,AI,Positive,0.8172
nlz70ds,1oibnaw,AI,Positive,0.8481
nlv63ax,1oibnaw,AI,Positive,0.5106
nlvh1yb,1oibnaw,AI,Positive,0.8922
nly64ss,1oibnaw,AI,Positive,0.6486
nlw9pfn,1oibnaw,AI,Positive,0.5826
nly12ye,1oibnaw,AI,Positive,0.6486
nlybaqs,1oibnaw,AI,Negative,-0.4654
nmi5845,1oibnaw,AI,Positive,0.9809
nmi5jyh,1oibnaw,AI,Positive,0.5624
nm02aj8,1oibnaw,AI,Negative,-0.2411
nlvjeex,1oibnaw,AI,Positive,0.9481
nlzkoxs,1oibnaw,AI,Positive,0.6249
nmiwwqi,1oibnaw,AI,Positive,0.9527
nluf2hu,1oibnaw,AI,Positive,0.8625
nlzn8wm,1oibnaw,AI,Positive,0.2732
o2vhsmg,1oibnaw,AI,Neutral,0.0
o3vds2p,1qxaiug,AI,Positive,0.4404
o3w2fa4,1qxaiug,AI,Positive,0.4215
o4mm2c5,1qxaiug,AI,Positive,0.4404
o3x6x5s,1qxaiug,AI,Positive,0.782
o4e3p61,1qxaiug,AI,Negative,-0.4767
o4izhcz,1qxaiug,AI,Positive,0.5859
o57qcx8,1qxaiug,AI,Neutral,0.0
o4nu2lg,1r18wnx,AI,Negative,-0.504
o4s3sr6,1r18wnx,AI,Positive,0.8893
o5d6civ,1r18wnx,AI,Positive,0.4191
o4nwmy4,1r18wnx,AI,Positive,0.7906
o4oljzo,1r18wnx,AI,Positive,0.5423
o4pik9j,1r18wnx,AI,Positive,0.3252
o4j3bq8,1qyoil5,AI,Positive,0.6996
o45l7if,1qyoil5,AI,Positive,0.5106
o45tggk,1qyoil5,AI,Positive,0.8873
o48s82b,1qyoil5,AI,Positive,0.6705
o498ywr,1qyoil5,AI,Positive,0.7896
o587d9e,1qyoil5,AI,Neutral,0.0
o4ckwfo,1qyoil5,AI,Positive,0.4939
nzbcf0s,1qbj7rk,AI,Negative,-0.3939
nzchfay,1qbj7rk,AI,Positive,0.4478
nzcjzon,1qbj7rk,AI,Negative,-0.4927
nzm3zia,1qbj7rk,AI,Negative,-0.6486
nzberi1,1qbj7rk,AI,Positive,0.944
nzngeyu,1qbj7rk,AI,Positive,0.9669
nznh9j1,1qbj7rk,AI,Positive,0.5688
nzpvkfc,1qbj7rk,AI,Negative,-0.4767
nzwaur0,1qbj7rk,AI,Positive,0.9244
nklrbl4,1ocdiv0,AI,Positive,0.4588
nknd9s6,1ocdiv0,AI,Positive,0.6486
nkq071b,1ocdiv0,AI,Negative,-0.4973
nkln102,1ocdiv0,AI,Neutral,0.0
nknrxyp,1ocdiv0,AI,Negative,-0.2357
nkrny7x,1ocdiv0,AI,Negative,-0.5574
nkx1bf9,1ocdiv0,AI,Neutral,0.0
nkxd5jm,1ocdiv0,AI,Negative,-0.1779
nl9ywn5,1ocdiv0,AI,Negative,-0.9011
ntgv6hf,1ocdiv0,AI,Positive,0.1779
nkwluwi,1ocdiv0,AI,Negative,-0.4767
nklv3rp,1ocdiv0,AI,Positive,0.25
nklu01b,1ocdiv0,AI,Positive,0.8852
nlc6i0a,1ocdiv0,AI,Neutral,0.0
nklyq5b,1ocdiv0,AI,Positive,0.3818
nlc9nya,1ocdiv0,AI,Neutral,0.0
nkm110w,1ocdiv0,AI,Neutral,0.0
nl9w4vk,1ocdiv0,AI,Neutral,0.0
nkm5dz8,1ocdiv0,AI,Negative,-0.2584
nl96t93,1ocdiv0,AI,Positive,0.5007
o5kegpn,1r5lgur,AI,Positive,0.3612
ntgehjz,1pjtbn2,AI,Positive,0.0772
ntg9fli,1pjtbn2,AI,Negative,-0.2846
ntgc961,1pjtbn2,AI,Neutral,0.0
ntgdn6j,1pjtbn2,AI,Negative,-0.5423
o5tbrr1,1pjtbn2,AI,Neutral,0.0
ntg12kb,1pjtbn2,AI,Positive,0.6428
ntgh2yz,1pjtbn2,AI,Positive,0.944
ntgcpls,1pjtbn2,AI,Negative,-0.1747
ntg2llj,1pjtbn2,AI,Negative,-0.6956
ntg3ysw,1pjtbn2,AI,Positive,0.8126
n60grve,1mdb1mk,AI,Negative,-0.5754
n63dvoc,1mdb1mk,AI,Positive,0.224
n62t18a,1mdb1mk,AI,Negative,-0.872
n62zvto,1mdb1mk,AI,Negative,-0.2421
n60ova7,1mdb1mk,AI,Neutral,0.0
n64dyj1,1mdb1mk,AI,Negative,-0.4767
n64hx5q,1mdb1mk,AI,Positive,0.8225
n65zod2,1mdb1mk,AI,Positive,0.5719
n64yeoh,1mdb1mk,AI,Positive,0.3182
n614ay7,1mdb1mk,AI,Positive,0.9274
n6mq8by,1mdb1mk,AI,Negative,-0.807
n60uf6z,1mdb1mk,AI,Positive,0.7579
n66dl5u,1mdb1mk,AI,Positive,0.25
n61gigp,1mdb1mk,AI,Positive,0.9674
n61mnai,1mdb1mk,AI,Positive,0.7056
n66ebym,1mdb1mk,AI,Neutral,0.0
n61rgrm,1mdb1mk,AI,Positive,0.9509
n6mpwkf,1mdb1mk,AI,Positive,0.4404
n61r0hf,1mdb1mk,AI,Positive,0.8934
n66mwzv,1mdb1mk,AI,Positive,0.6133
nsn6id1,1pfxyzf,AI,Positive,0.7823
nsrp37m,1pfxyzf,AI,Neutral,0.0
nss15zc,1pfxyzf,AI,Positive,0.8439
nsnu7zu,1pfxyzf,AI,Negative,-0.3612
nsn6xn1,1pfxyzf,AI,Positive,0.7003
nsykfb7,1pfxyzf,AI,Positive,0.8313
nsyk5ev,1pfxyzf,AI,Positive,0.4199
ntc0ph0,1pfxyzf,AI,Neutral,0.0
nr6sraa,1p8ddct,AI,Negative,-0.0772
nr73qz2,1p8ddct,AI,Positive,0.5563
nr73six,1p8ddct,AI,Positive,0.7184
nr8t5vj,1p8ddct,AI,Neutral,0.0
nzp8o9e,1p8ddct,AI,Positive,0.4574
nr8abyx,1p8ddct,AI,Positive,0.1655
nr8trlm,1p8ddct,AI,Positive,0.7184
nr8fnvc,1p8ddct,AI,Positive,0.659
ny6qpns,1q61yhg,AI,Positive,0.9934
ny4su04,1q61yhg,AI,Neutral,0.0
n9eu0a5,1mtwhjx,AI,Positive,0.9568
n9eym5h,1mtwhjx,AI,Positive,0.7505
n9f27db,1mtwhjx,AI,Negative,-0.6808
n9fccua,1mtwhjx,AI,Positive,0.8922
n9ilfph,1mtwhjx,AI,Positive,0.1243
n9meo4q,1mtwhjx,AI,Positive,0.9152
n9ems4u,1mtwhjx,AI,Neutral,0.0
n9ht4lb,1mtwhjx,AI,Positive,0.3182
n9my913,1mtwhjx,AI,Positive,0.7096
n9tywf1,1mtwhjx,AI,Positive,0.5849
n9fse9f,1mtwhjx,AI,Positive,0.6128
n9g1o7h,1mtwhjx,AI,Positive,0.4404
n9rxjsv,1mtwhjx,AI,Neutral,0.0
n9fzm3x,1mtwhjx,AI,Positive,0.8012
n9g1vju,1mtwhjx,AI,Positive,0.8479
n9rzbbi,1mtwhjx,AI,Negative,-0.2755
n9wuzjj,1mtwhjx,AI,Neutral,0.0
n2lrfb5,1lxfbcs,AI,Positive,0.5563
n2ln77y,1lxfbcs,AI,Positive,0.5514
n2ly5mc,1lxfbcs,AI,Positive,0.9719
n2p5h6o,1lxfbcs,AI,Positive,0.4871
n2nqswq,1lxfbcs,AI,Positive,0.25
n2mzo22,1lxfbcs,AI,Neutral,0.0
n2low6i,1lxfbcs,AI,Neutral,0.0
n2n47jo,1lxfbcs,AI,Positive,0.7003
n2n5pkt,1lxfbcs,AI,Positive,0.3612
n2oa86l,1lxfbcs,AI,Positive,0.2263
n2m0uu5,1lxfbcs,AI,Neutral,0.0
n2lqred,1lxfbcs,AI,Neutral,0.0
n2m05dn,1lxfbcs,AI,Positive,0.8765
nqlvo1s,1lxfbcs,AI,Positive,0.4039
n2ne0un,1lxfbcs,AI,Neutral,0.0
n2lrufa,1lxfbcs,AI,Negative,-0.4588
n2meh9q,1lxfbcs,AI,Positive,0.8176
n2r95zu,1lxfbcs,AI,Neutral,0.0
n2lsfyu,1lxfbcs,AI,Neutral,0.0
n2mfhim,1lxfbcs,AI,Positive,0.7415
nfm54f9,1nnpipj,AI,Negative,-0.1027
nfma3l3,1nnpipj,AI,Positive,0.9576
nfm6s7k,1nnpipj,AI,Positive,0.9586
ngvin4w,1nnpipj,AI,Positive,0.631
nfmeyid,1nnpipj,AI,Negative,-0.3291
nfm9u0r,1nnpipj,AI,Positive,0.2263
nfmfet4,1nnpipj,AI,Positive,0.4891
nfpnptf,1nnpipj,AI,Neutral,0.0
nfm6nhs,1nnpipj,AI,Positive,0.5859
nfnfz31,1nnpipj,AI,Positive,0.6297
nfrtizh,1nnpipj,AI,Positive,0.9524
nfsbz9h,1nnpipj,AI,Positive,0.8462
nobinrh,1oue3ml,AI,Positive,0.9042
nobe2at,1oue3ml,AI,Positive,0.296
nob46hl,1oue3ml,AI,Positive,0.9503
nocd1u8,1oue3ml,AI,Positive,0.9692
nobbycj,1oue3ml,AI,Positive,0.6369
ne7ekby,1nfud63,AI,Positive,0.8176
neajwu4,1nfud63,AI,Neutral,0.0
ndz4oxb,1nfud63,AI,Positive,0.8398
ne4ycum,1nfud63,AI,Neutral,0.0
ne5abtm,1nfud63,AI,Neutral,0.0
ne8bbqi,1nfud63,AI,Positive,0.6249
nebg57h,1nfud63,AI,Positive,0.3612
ndzw2oj,1nfud63,AI,Positive,0.5204
ne2wdjq,1nfud63,AI,Neutral,0.0
ne5ovec,1nfud63,AI,Positive,0.4939
n8mtczq,1mprlhl,AI,Positive,0.8689
n8t4318,1mprlhl,AI,Positive,0.6588
n8t4hl2,1mprlhl,AI,Neutral,0.0
na26gl6,1mprlhl,AI,Positive,0.4019
n8mw0vb,1mprlhl,AI,Positive,0.4939
n8mw5jk,1mprlhl,AI,Positive,0.3612
n8t8xz0,1mprlhl,AI,Positive,0.6045
na6xa33,1mprlhl,AI,Negative,-0.09
n8u4m2c,1mprlhl,AI,Positive,0.7645
n8u7k1v,1mprlhl,AI,Positive,0.9849
n8x06vw,1mprlhl,AI,Negative,-0.3605
n9ban8f,1mprlhl,AI,Positive,0.965
mytoly1,1lg4q55,Computational Fluid Dynamics,Positive,0.4019
myubeut,1lg4q55,Computational Fluid Dynamics,Negative,-0.34
mz0yp13,1lg4q55,Computational Fluid Dynamics,Negative,-0.4767
myvcf3i,1lg4q55,Computational Fluid Dynamics,Positive,0.4404
mdsvza6,1itu5f1,Computational Fluid Dynamics,Neutral,0.0
mdrx4y2,1itu5f1,Computational Fluid Dynamics,Positive,0.848
mduwhrc,1itu5f1,Computational Fluid Dynamics,Negative,-0.4215
mfla43g,1itu5f1,Computational Fluid Dynamics,Positive,0.128
mdtttrb,1itu5f1,Computational Fluid Dynamics,Positive,0.7088
lnqvi3p,1fjomta,Computational Fluid Dynamics,Neutral,0.0
lnr0fow,1fjomta,Computational Fluid Dynamics,Positive,0.3612
lnr6r5l,1fjomta,Computational Fluid Dynamics,Neutral,0.0
lnr7m4q,1fjomta,Computational Fluid Dynamics,Negative,-0.2647
lnszh9y,1fjomta,Computational Fluid Dynamics,Positive,0.8641
n2h4rns,1ltnpcx,SHM (Structural Health Monitoring),Negative,-0.3269
l8b0vwk,1de4smr,SHM (Structural Health Monitoring),Negative,-0.6309
l89rc0v,1de4smr,SHM (Structural Health Monitoring),Negative,-0.6693
l89kcv8,1de4smr,SHM (Structural Health Monitoring),Neutral,0.0
l8a5p8f,1de4smr,SHM (Structural Health Monitoring),Positive,0.3182
l8dopqo,1de4smr,SHM (Structural Health Monitoring),Neutral,0.0
l8ft6tr,1de4smr,SHM (Structural Health Monitoring),Neutral,0.024
l8eb4tk,1de4smr,SHM (Structural Health Monitoring),Positive,0.0516
l8e9mr6,1de4smr,SHM (Structural Health Monitoring),Positive,0.7671
l8e9vas,1de4smr,SHM (Structural Health Monitoring),Negative,-0.3182
l8efhhu,1de4smr,SHM (Structural Health Monitoring),Neutral,0.0
l8ilxsq,1de4smr,SHM (Structural Health Monitoring),Positive,0.4696
mm7mvm2,1jv5ftd,Parametric Design,Neutral,0.0
mmabtyh,1jv5ftd,Parametric Design,Positive,0.8591
mm7qxvk,1jv5ftd,Parametric Design,Positive,0.8573
mmactii,1jv5ftd,Parametric Design,Positive,0.9875
mmadsrb,1jv5ftd,Parametric Design,Positive,0.68
mmgqgs5,1jv5ftd,Parametric Design,Positive,0.9918
mo3e7pz,1jv5ftd,Parametric Design,Positive,0.1901
mmb9k58,1jv5ftd,Parametric Design,Positive,0.7444
mmfhh90,1jv5ftd,Parametric Design,Neutral,0.0
mmb8f6i,1jv5ftd,Parametric Design,Positive,0.9583
mmfyktc,1jv5ftd,Parametric Design,Neutral,0.0
mmg464j,1jv5ftd,Parametric Design,Positive,0.9153
lnkclhi,1fikczk,Parametric Design,Positive,0.6115
lnjtphy,1fikczk,Parametric Design,Positive,0.4215
lokxw7j,1fikczk,Parametric Design,Positive,0.9136
myo1rmi,1lfgunf,Parametric Design,Positive,0.5575
myo5682,1lfgunf,Parametric Design,Positive,0.9175
myo72ds,1lfgunf,Parametric Design,Neutral,0.0
myo5cxa,1lfgunf,Parametric Design,Positive,0.8734
myo61n3,1lfgunf,Parametric Design,Positive,0.128
